id	x	y	z
95925	156368	142647	18
95926	156368	142648	18
95927	156368	142649	18
95928	156368	142650	18
95929	156368	142651	18
95930	156368	142652	18
95931	156368	142653	18
95932	156368	142654	18
95933	156368	142655	18
95934	156368	142656	18
95935	156368	142657	18
95936	156368	142658	18
95937	156368	142659	18
95938	156368	142660	18
95939	156368	142661	18
95940	156368	142662	18
95941	156368	142663	18
95942	156368	142664	18
95943	156368	142665	18
95944	156368	142666	18
95945	156368	142667	18
95946	156368	142668	18
95947	156368	142669	18
95948	156368	142670	18
95949	156368	142671	18
95950	156368	142672	18
95951	156368	142673	18
95952	156368	142674	18
95953	156368	142675	18
95954	156368	142676	18
95955	156368	142677	18
95956	156368	142678	18
95957	156368	142679	18
95958	156368	142680	18
95959	156368	142681	18
95960	156368	142682	18
95961	156368	142683	18
95962	156368	142684	18
95963	156368	142685	18
95964	156368	142686	18
95965	156368	142687	18
95966	156368	142688	18
95967	156368	142689	18
95968	156368	142690	18
95969	156368	142691	18
95970	156368	142692	18
95971	156368	142693	18
95972	156368	142694	18
95973	156368	142695	18
95974	156368	142696	18
95975	156368	142697	18
95976	156368	142698	18
95977	156368	142699	18
95978	156368	142700	18
95979	156368	142701	18
95980	156368	142702	18
95981	156368	142703	18
95982	156368	142704	18
95983	156368	142705	18
95984	156368	142706	18
95985	156368	142707	18
95986	156368	142708	18
95987	156368	142709	18
95988	156368	142710	18
95989	156368	142711	18
95990	156368	142712	18
95991	156368	142713	18
95992	156368	142714	18
95993	156368	142715	18
95994	156368	142716	18
95995	156368	142717	18
95996	156368	142718	18
95997	156368	142719	18
95998	156368	142720	18
95999	156368	142721	18
96000	156368	142722	18
96001	156368	142723	18
96002	156368	142724	18
96003	156368	142725	18
96004	156368	142726	18
96005	156368	142727	18
96006	156368	142728	18
96007	156368	142729	18
96008	156368	142730	18
96009	156368	142731	18
96010	156368	142732	18
96011	156368	142733	18
96012	156368	142734	18
96013	156368	142735	18
96014	156368	142736	18
96015	156368	142737	18
96016	156368	142738	18
96017	156368	142739	18
96018	156368	142740	18
96019	156368	142741	18
96020	156368	142742	18
96021	156368	142743	18
96022	156368	142744	18
96023	156368	142745	18
96024	156368	142746	18
96025	156368	142747	18
96026	156368	142748	18
96027	156368	142749	18
96028	156368	142750	18
96029	156368	142751	18
96030	156368	142752	18
96031	156368	142753	18
96032	156368	142754	18
96033	156368	142755	18
96034	156368	142756	18
96035	156368	142757	18
96036	156368	142758	18
96037	156368	142759	18
96038	156368	142760	18
96039	156368	142761	18
96040	156368	142762	18
96041	156368	142763	18
96042	156368	142764	18
96043	156368	142765	18
96044	156368	142766	18
96045	156368	142767	18
96046	156368	142768	18
96047	156368	142769	18
96048	156368	142770	18
96049	156368	142771	18
96050	156368	142772	18
96051	156368	142773	18
96052	156368	142774	18
96053	156368	142775	18
96054	156368	142776	18
96055	156368	142777	18
96056	156368	142778	18
96057	156368	142779	18
96058	156368	142780	18
96059	156368	142781	18
96060	156368	142782	18
96061	156368	142783	18
96062	156368	142784	18
96063	156368	142785	18
96064	156368	142786	18
96065	156368	142787	18
96066	156368	142788	18
96067	156368	142789	18
96068	156368	142790	18
96069	156368	142791	18
96070	156368	142792	18
96071	156368	142793	18
96072	156368	142794	18
96073	156368	142795	18
96074	156368	142796	18
96075	156368	142797	18
96076	156368	142798	18
96077	156368	142799	18
96078	156368	142800	18
96079	156368	142801	18
96080	156368	142802	18
96081	156368	142803	18
96082	156368	142804	18
96083	156368	142805	18
96084	156368	142806	18
96085	156368	142807	18
96086	156368	142808	18
96087	156368	142809	18
96088	156368	142810	18
96089	156368	142811	18
96090	156368	142812	18
96091	156368	142813	18
96092	156368	142814	18
96093	156368	142815	18
96094	156368	142816	18
96095	156368	142817	18
96096	156368	142818	18
96097	156368	142819	18
96098	156368	142820	18
96099	156368	142821	18
96100	156368	142822	18
96101	156368	142823	18
96102	156368	142824	18
96103	156368	142825	18
96104	156368	142826	18
96105	156368	142827	18
96106	156368	142828	18
96107	156368	142829	18
96108	156368	142830	18
96109	156368	142831	18
96110	156368	142832	18
96111	156368	142833	18
96112	156368	142834	18
96113	156368	142835	18
96114	156368	142836	18
96115	156368	142837	18
96116	156368	142838	18
96117	156368	142839	18
96118	156368	142840	18
96119	156368	142841	18
96120	156368	142842	18
96121	156368	142843	18
96122	156368	142844	18
96123	156368	142845	18
96124	156368	142846	18
96125	156368	142847	18
96126	156368	142848	18
96127	156368	142849	18
96128	156368	142850	18
96129	156368	142851	18
96130	156368	142852	18
96131	156368	142853	18
96132	156368	142854	18
96133	156368	142855	18
96134	156368	142856	18
96135	156368	142857	18
96136	156368	142858	18
96137	156368	142859	18
96138	156368	142860	18
96139	156368	142861	18
96140	156368	142862	18
96141	156368	142863	18
96142	156368	142864	18
96143	156368	142865	18
96144	156368	142866	18
96145	156368	142867	18
96146	156368	142868	18
96147	156368	142869	18
96148	156368	142870	18
96149	156368	142871	18
96150	156368	142872	18
96151	156368	142873	18
96152	156368	142874	18
96153	156368	142875	18
96154	156368	142876	18
96155	156368	142877	18
96156	156368	142878	18
96157	156368	142879	18
96158	156368	142880	18
96159	156368	142881	18
96160	156368	142882	18
96161	156368	142883	18
96162	156368	142884	18
96163	156368	142885	18
96164	156368	142886	18
96165	156368	142887	18
96166	156368	142888	18
96167	156368	142889	18
96168	156368	142890	18
96169	156368	142891	18
96170	156368	142892	18
96171	156368	142893	18
96172	156368	142894	18
96173	156368	142895	18
96174	156368	142896	18
96175	156368	142897	18
96176	156368	142898	18
96177	156368	142899	18
96178	156368	142900	18
96179	156368	142901	18
96180	156368	142902	18
96181	156368	142903	18
96182	156368	142904	18
96183	156368	142905	18
96184	156368	142906	18
96185	156368	142907	18
96186	156368	142908	18
96187	156368	142909	18
96188	156368	142910	18
96189	156368	142911	18
96190	156368	142912	18
96191	156368	142913	18
96192	156368	142914	18
96193	156368	142915	18
96194	156368	142916	18
96195	156368	142917	18
96196	156368	142918	18
96197	156368	142919	18
96198	156368	142920	18
96199	156368	142921	18
96200	156368	142922	18
96201	156368	142923	18
96202	156368	142924	18
96203	156368	142925	18
96204	156368	142926	18
96205	156368	142927	18
96206	156368	142928	18
96207	156368	142929	18
96208	156368	142930	18
96209	156368	142931	18
96210	156368	142932	18
96211	156368	142933	18
96212	156368	142934	18
96213	156368	142935	18
96214	156368	142936	18
96215	156368	142937	18
96216	156368	142938	18
96217	156368	142939	18
96218	156368	142940	18
96219	156368	142941	18
96220	156368	142942	18
96221	156368	142943	18
96222	156368	142944	18
96223	156368	142945	18
96224	156368	142946	18
96225	156368	142947	18
96226	156368	142948	18
96227	156368	142949	18
96228	156368	142950	18
96229	156368	142951	18
96230	156368	142952	18
96231	156368	142953	18
96232	156368	142954	18
96233	156368	142955	18
96234	156368	142956	18
96235	156368	142957	18
96236	156368	142958	18
96237	156368	142959	18
96238	156368	142960	18
96239	156368	142961	18
96240	156368	142962	18
96241	156368	142963	18
96242	156368	142964	18
96243	156368	142965	18
96244	156368	142966	18
96245	156368	142967	18
96246	156368	142968	18
96247	156368	142969	18
96248	156368	142970	18
96249	156368	142971	18
96250	156368	142972	18
96251	156368	142973	18
96252	156368	142974	18
96253	156368	142975	18
96254	156368	142976	18
96255	156368	142977	18
96256	156368	142978	18
96257	156368	142979	18
96258	156368	142980	18
96259	156368	142981	18
96260	156368	142982	18
96261	156368	142983	18
96262	156368	142984	18
96263	156368	142985	18
96264	156368	142986	18
96265	156368	142987	18
96266	156368	142988	18
96267	156368	142989	18
96268	156368	142990	18
96269	156368	142991	18
96270	156368	142992	18
96271	156368	142993	18
96272	156368	142994	18
96273	156368	142995	18
96274	156368	142996	18
96275	156368	142997	18
96276	156368	142998	18
96277	156368	142999	18
96278	156368	143000	18
96279	156368	143001	18
96280	156368	143002	18
96281	156368	143003	18
96282	156368	143004	18
96283	156368	143005	18
96284	156368	143006	18
96425	156369	142632	18
96426	156369	142633	18
96427	156369	142634	18
96428	156369	142635	18
96429	156369	142636	18
96430	156369	142637	18
96431	156369	142638	18
96432	156369	142639	18
96433	156369	142640	18
96434	156369	142641	18
96435	156369	142642	18
96436	156369	142643	18
96437	156369	142644	18
96438	156369	142645	18
96439	156369	142646	18
96440	156369	142647	18
96441	156369	142648	18
96442	156369	142649	18
96443	156369	142650	18
96444	156369	142651	18
96445	156369	142652	18
96446	156369	142653	18
96447	156369	142654	18
96448	156369	142655	18
96449	156369	142656	18
96450	156369	142657	18
96451	156369	142658	18
96452	156369	142659	18
96453	156369	142660	18
96454	156369	142661	18
96455	156369	142662	18
96456	156369	142663	18
96457	156369	142664	18
96458	156369	142665	18
96459	156369	142666	18
96460	156369	142667	18
96461	156369	142668	18
96462	156369	142669	18
96463	156369	142670	18
96464	156369	142671	18
96465	156369	142672	18
96466	156369	142673	18
96467	156369	142674	18
96468	156369	142675	18
96469	156369	142676	18
96470	156369	142677	18
96471	156369	142678	18
96472	156369	142679	18
96473	156369	142680	18
96474	156369	142681	18
96475	156369	142682	18
96476	156369	142683	18
96477	156369	142684	18
96478	156369	142685	18
96479	156369	142686	18
96480	156369	142687	18
96481	156369	142688	18
96482	156369	142689	18
96483	156369	142690	18
96484	156369	142691	18
96485	156369	142692	18
96486	156369	142693	18
96487	156369	142694	18
96488	156369	142695	18
96489	156369	142696	18
96490	156369	142697	18
96491	156369	142698	18
96492	156369	142699	18
96493	156369	142700	18
96494	156369	142701	18
96495	156369	142702	18
96496	156369	142703	18
96497	156369	142704	18
96498	156369	142705	18
96499	156369	142706	18
96500	156369	142707	18
96501	156369	142708	18
96502	156369	142709	18
96503	156369	142710	18
96504	156369	142711	18
96505	156369	142712	18
96506	156369	142713	18
96507	156369	142714	18
96508	156369	142715	18
96509	156369	142716	18
96510	156369	142717	18
96511	156369	142718	18
96512	156369	142719	18
96513	156369	142720	18
96514	156369	142721	18
96515	156369	142722	18
96516	156369	142723	18
96517	156369	142724	18
96518	156369	142725	18
96519	156369	142726	18
96520	156369	142727	18
96521	156369	142728	18
96522	156369	142729	18
96523	156369	142730	18
96524	156369	142731	18
96525	156369	142732	18
96526	156369	142733	18
96527	156369	142734	18
96528	156369	142735	18
96529	156369	142736	18
96530	156369	142737	18
96531	156369	142738	18
96532	156369	142739	18
96533	156369	142740	18
96534	156369	142741	18
96535	156369	142742	18
96536	156369	142743	18
96537	156369	142744	18
96538	156369	142745	18
96539	156369	142746	18
96540	156369	142747	18
96541	156369	142748	18
96542	156369	142749	18
96543	156369	142750	18
96544	156369	142751	18
96545	156369	142752	18
96546	156369	142753	18
96547	156369	142754	18
96548	156369	142755	18
96549	156369	142756	18
96550	156369	142757	18
96551	156369	142758	18
96552	156369	142759	18
96553	156369	142760	18
96554	156369	142761	18
96555	156369	142762	18
96556	156369	142763	18
96557	156369	142764	18
96558	156369	142765	18
96559	156369	142766	18
96560	156369	142767	18
96561	156369	142768	18
96562	156369	142769	18
96563	156369	142770	18
96564	156369	142771	18
96565	156369	142772	18
96566	156369	142773	18
96567	156369	142774	18
96568	156369	142775	18
96569	156369	142776	18
96570	156369	142777	18
96571	156369	142778	18
96572	156369	142779	18
96573	156369	142780	18
96574	156369	142781	18
96575	156369	142782	18
96576	156369	142783	18
96577	156369	142784	18
96578	156369	142785	18
96579	156369	142786	18
96580	156369	142787	18
96581	156369	142788	18
96582	156369	142789	18
96583	156369	142790	18
96584	156369	142791	18
96585	156369	142792	18
96586	156369	142793	18
96587	156369	142794	18
96588	156369	142795	18
96589	156369	142796	18
96590	156369	142797	18
96591	156369	142798	18
96592	156369	142799	18
96593	156369	142800	18
96594	156369	142801	18
96595	156369	142802	18
96596	156369	142803	18
96597	156369	142804	18
96598	156369	142805	18
96599	156369	142806	18
96600	156369	142807	18
96601	156369	142808	18
96602	156369	142809	18
96603	156369	142810	18
96604	156369	142811	18
96605	156369	142812	18
96606	156369	142813	18
96607	156369	142814	18
96608	156369	142815	18
96609	156369	142816	18
96610	156369	142817	18
96611	156369	142818	18
96612	156369	142819	18
96613	156369	142820	18
96614	156369	142821	18
96615	156369	142822	18
96616	156369	142823	18
96617	156369	142824	18
96618	156369	142825	18
96619	156369	142826	18
96620	156369	142827	18
96621	156369	142828	18
96622	156369	142829	18
96623	156369	142830	18
96624	156369	142831	18
96625	156369	142832	18
96626	156369	142833	18
96627	156369	142834	18
96628	156369	142835	18
96629	156369	142836	18
96630	156369	142837	18
96631	156369	142838	18
96632	156369	142839	18
96633	156369	142840	18
96634	156369	142841	18
96635	156369	142842	18
96636	156369	142843	18
96637	156369	142844	18
96638	156369	142845	18
96639	156369	142846	18
96640	156369	142847	18
96641	156369	142848	18
96642	156369	142849	18
96643	156369	142850	18
96644	156369	142851	18
96645	156369	142852	18
96646	156369	142853	18
96647	156369	142854	18
96648	156369	142855	18
96649	156369	142856	18
96650	156369	142857	18
96651	156369	142858	18
96652	156369	142859	18
96653	156369	142860	18
96654	156369	142861	18
96655	156369	142862	18
96656	156369	142863	18
96657	156369	142864	18
96658	156369	142865	18
96659	156369	142866	18
96660	156369	142867	18
96661	156369	142868	18
96662	156369	142869	18
96663	156369	142870	18
96664	156369	142871	18
96665	156369	142872	18
96666	156369	142873	18
96667	156369	142874	18
