id,user_id,project,timestamp,task_x,task_y,task_z,decision,yes_count,maybe_count,bad_imagery_count
18-156319-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261062,156319,142976,18,1,3,0,0
18-156319-142983,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478613478973,156319,142983,18,1,3,0,0
18-156319-142984,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478613478974,156319,142984,18,1,5,0,0
18-156319-142985,bzHySuZsIjZKmmBhcpbVfgNp63u2,2020,1478809424300,156319,142985,18,1,3,0,0
18-156320-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189284,156320,142959,18,2,0,1,0
18-156320-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189273,156320,142960,18,2,0,1,0
18-156320-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189272,156320,142961,18,1,2,0,0
18-156320-142962,lAXiPFHFDTdVqvsAZagHJ1Yt4872,2020,1478853616556,156320,142962,18,2,0,1,0
18-156320-142963,lAXiPFHFDTdVqvsAZagHJ1Yt4872,2020,1478853616557,156320,142963,18,2,0,1,0
18-156320-142964,lAXiPFHFDTdVqvsAZagHJ1Yt4872,2020,1478853616559,156320,142964,18,2,0,1,0
18-156320-142972,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478613544975,156320,142972,18,1,2,0,0
18-156320-142973,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478613544994,156320,142973,18,1,4,0,0
18-156320-142974,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261063,156320,142974,18,1,4,0,0
18-156320-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261068,156320,142975,18,1,4,0,0
18-156320-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261074,156320,142976,18,1,2,0,0
18-156320-142986,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774201509,156320,142986,18,1,4,0,0
18-156321-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189285,156321,142959,18,2,0,1,0
18-156321-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189286,156321,142960,18,2,0,1,0
18-156321-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189272,156321,142961,18,1,1,0,0
18-156321-142963,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478774647870,156321,142963,18,2,0,1,0
18-156321-142972,ayghWbUQ8bXTX0kqVIP76yCNTRi2,2020,1478638358155,156321,142972,18,1,1,0,0
18-156321-142973,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478613544994,156321,142973,18,1,4,0,0
18-156321-142974,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261068,156321,142974,18,1,4,0,0
18-156321-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261069,156321,142975,18,1.333333333,2,1,0
18-156321-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261075,156321,142976,18,1,2,0,0
18-156321-142980,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029146,156321,142980,18,2,0,1,0
18-156321-142986,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202659,156321,142986,18,1,4,0,0
18-156322-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189288,156322,142959,18,2,0,1,0
18-156322-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189290,156322,142960,18,2,0,1,0
18-156322-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189291,156322,142961,18,2,0,1,0
18-156322-142967,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485049,156322,142967,18,2,0,3,0
18-156322-142973,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478613544995,156322,142973,18,1,4,0,0
18-156322-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261083,156322,142975,18,1,1,0,0
18-156322-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261084,156322,142976,18,1.5,1,1,0
18-156322-142980,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029147,156322,142980,18,2,0,1,0
18-156322-142985,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613243583,156322,142985,18,0.5,1,0,0
18-156322-142987,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202661,156322,142987,18,1,4,0,0
18-156323-142946,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478618967438,156323,142946,18,2,0,1,0
18-156323-142954,nkUXKiZqODQ2dMQEUBR3TQc3YtR2,2020,1478643446809,156323,142954,18,1,1,0,0
18-156323-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189289,156323,142959,18,2,0,1,0
18-156323-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189291,156323,142960,18,2,0,1,0
18-156323-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189292,156323,142961,18,2,0,1,0
18-156323-142974,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723559947,156323,142974,18,2,0,1,0
18-156323-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261091,156323,142975,18,1,1,0,0
18-156323-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261085,156323,142976,18,1.5,1,1,0
18-156323-142979,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811337441,156323,142979,18,2,0,1,0
18-156323-142986,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612713989,156323,142986,18,2,0,2,0
18-156323-142987,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202662,156323,142987,18,1,3,0,0
18-156323-142988,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202661,156323,142988,18,1,4,0,0
18-156324-142945,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478618967554,156324,142945,18,1,1,0,0
18-156324-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189293,156324,142959,18,1,1,0,0
18-156324-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189302,156324,142960,18,2,0,1,0
18-156324-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189303,156324,142961,18,2,0,1,0
18-156324-142967,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485050,156324,142967,18,2,0,1,0
18-156324-142974,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723559966,156324,142974,18,1,1,0,0
18-156324-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261092,156324,142975,18,1,1,0,0
18-156324-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261096,156324,142976,18,1,1,0,0
18-156324-142977,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811337474,156324,142977,18,1,1,0,0
18-156324-142978,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811337442,156324,142978,18,1,1,0,0
18-156324-142979,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811337472,156324,142979,18,1,1,0,0
18-156324-142987,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612767455,156324,142987,18,1,3,0,0
18-156324-142988,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202664,156324,142988,18,1,4,0,0
18-156325-142944,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478618967439,156325,142944,18,1,1,0,0
18-156325-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189294,156325,142959,18,1,1,0,0
18-156325-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189303,156325,142960,18,2,0,1,0
18-156325-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189304,156325,142961,18,2,0,1,0
18-156325-142974,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261109,156325,142974,18,1,4,0,0
18-156325-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261093,156325,142975,18,1,4,0,0
18-156325-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261097,156325,142976,18,1,3,0,0
18-156325-142981,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478613172674,156325,142981,18,1,2,0,0
18-156325-142982,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029150,156325,142982,18,2,0,1,0
18-156325-142987,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202663,156325,142987,18,1,4,0,0
18-156325-142988,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202665,156325,142988,18,1,4,0,0
18-156325-142989,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041015,156325,142989,18,1,4,0,0
18-156326-142944,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478814154850,156326,142944,18,2,0,1,0
18-156326-142945,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478618967956,156326,142945,18,1,1,0,0
18-156326-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189305,156326,142960,18,1,1,0,0
18-156326-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189306,156326,142961,18,2,0,1,0
18-156326-142974,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261110,156326,142974,18,1,4,0,0
18-156326-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261129,156326,142975,18,1,4,0,0
18-156326-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261132,156326,142976,18,1,4,0,0
18-156326-142978,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811337504,156326,142978,18,1,1,0,0
18-156326-142982,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478613172673,156326,142982,18,0.666666666,2,0,0
18-156326-142988,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202665,156326,142988,18,1,4,0,0
18-156326-142989,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041016,156326,142989,18,1,4,0,0
18-156326-142990,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041033,156326,142990,18,1,4,0,0
18-156327-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189305,156327,142960,18,1,1,0,0
18-156327-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189307,156327,142961,18,2,0,1,0
18-156327-142974,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261111,156327,142974,18,1,4,0,0
18-156327-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261130,156327,142975,18,1,4,0,0
18-156327-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261132,156327,142976,18,1,4,0,0
18-156327-142977,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478617966699,156327,142977,18,1,3,0,0
18-156327-142978,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811337505,156327,142978,18,1,1,0,0
18-156327-142981,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029153,156327,142981,18,2,0,1,0
18-156327-142982,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029151,156327,142982,18,1,1,0,0
18-156327-142987,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612714002,156327,142987,18,2,0,1,0
18-156327-142988,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202667,156327,142988,18,1,4,0,0
18-156327-142989,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041034,156327,142989,18,1,4,0,0
18-156327-142990,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041039,156327,142990,18,1,4,0,0
18-156328-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189307,156328,142959,18,1,1,0,0
18-156328-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189308,156328,142960,18,1,1,0,0
18-156328-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189331,156328,142961,18,2,0,1,0
18-156328-142973,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478617595735,156328,142973,18,2,0,1,0
18-156328-142974,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261133,156328,142974,18,1,4,0,0
18-156328-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261171,156328,142975,18,1,3,0,0
18-156328-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261173,156328,142976,18,1,4,0,0
18-156328-142977,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478617966700,156328,142977,18,1,6,0,0
18-156328-142978,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478617966702,156328,142978,18,1,1,0,0
18-156328-142979,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811337536,156328,142979,18,1,1,0,0
18-156328-142982,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029152,156328,142982,18,1,1,0,0
18-156328-142988,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612767469,156328,142988,18,1.333333333,2,1,0
18-156328-142989,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041035,156328,142989,18,1,4,0,0
18-156328-142990,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041040,156328,142990,18,1,4,0,0
18-156328-142991,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041044,156328,142991,18,1,4,0,0
18-156329-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189330,156329,142959,18,2,0,1,0
18-156329-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189332,156329,142961,18,2,0,1,0
18-156329-142967,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722485053,156329,142967,18,2,0,2,0
18-156329-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261170,156329,142975,18,1,4,0,0
18-156329-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261174,156329,142976,18,1,4,0,0
18-156329-142977,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478617966701,156329,142977,18,1,4,0,0
18-156329-142978,0PxI5BfAs0h5vyhsWXpY0DdXKXk1,2020,1478617966702,156329,142978,18,1,2,0,0
18-156329-142982,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029153,156329,142982,18,1,1,0,0
18-156329-142986,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202669,156329,142986,18,1,2,0,0
18-156329-142987,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612714003,156329,142987,18,1,1,0,0
18-156329-142988,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202668,156329,142988,18,1.333333333,2,1,0
18-156329-142989,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041045,156329,142989,18,1,4,0,0
18-156329-142990,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041049,156329,142990,18,1,4,0,0
18-156329-142991,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041056,156329,142991,18,1,4,0,0
18-156329-142992,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612403524,156329,142992,18,1,3,0,0
18-156330-142957,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811854311,156330,142957,18,1,4,0,0
18-156330-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189332,156330,142959,18,1,1,0,0
18-156330-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189334,156330,142960,18,1,1,0,0
18-156330-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189336,156330,142961,18,2,0,1,0
18-156330-142974,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261176,156330,142974,18,1,4,0,0
18-156330-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261177,156330,142975,18,1,4,0,0
18-156330-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261180,156330,142976,18,1,4,0,0
18-156330-142981,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029154,156330,142981,18,1,1,0,0
18-156330-142985,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613243584,156330,142985,18,2,0,1,0
18-156330-142986,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202670,156330,142986,18,1.5,1,1,0
18-156330-142987,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612714005,156330,142987,18,2,0,1,0
18-156330-142989,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041046,156330,142989,18,1,4,0,0
18-156330-142990,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041050,156330,142990,18,1,4,0,0
18-156330-142991,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041057,156330,142991,18,1,4,0,0
18-156330-142992,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612404916,156330,142992,18,1,3,0,0
18-156331-142957,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811854312,156331,142957,18,1,4,0,0
18-156331-142958,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811854314,156331,142958,18,1,4,0,0
18-156331-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189333,156331,142959,18,1,1,0,0
18-156331-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189335,156331,142960,18,2,0,1,0
18-156331-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189337,156331,142961,18,2,0,1,0
18-156331-142974,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261176,156331,142974,18,1,1,0,0
18-156331-142975,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261178,156331,142975,18,1,1,0,0
18-156331-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261180,156331,142976,18,1.25,3,1,0
18-156331-142980,2YOeSTsuucPdvzoS1s78bE2J45F3,2020,1478613172681,156331,142980,18,1,2,0,0
18-156331-142986,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612714006,156331,142986,18,2,0,1,0
18-156331-142987,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612714007,156331,142987,18,2,0,1,0
18-156331-142991,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041058,156331,142991,18,1,4,0,0
18-156331-142992,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612405794,156331,142992,18,1,3,0,0
18-156331-142993,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612405793,156331,142993,18,1,3,0,0
18-156332-142946,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478618967956,156332,142946,18,2,0,1,0
18-156332-142952,4vxdQSfMN8Rl0Xi8SNLFH4i4m8H3,2020,1478614690199,156332,142952,18,1,1,0,0
18-156332-142958,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478811854313,156332,142958,18,1,4,0,0
18-156332-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189337,156332,142959,18,1,1,0,0
18-156332-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189396,156332,142961,18,2,0,1,0
18-156332-142976,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722261181,156332,142976,18,2,0,1,0
18-156332-142981,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029156,156332,142981,18,2,0,1,0
18-156332-142988,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612714009,156332,142988,18,2,0,1,0
18-156332-142990,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277042,156332,142990,18,2,0,2,0
18-156332-142992,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612405795,156332,142992,18,1,3,0,0
18-156332-142993,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612405796,156332,142993,18,1,3,0,0
18-156332-142994,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612405774,156332,142994,18,1,3,0,0
18-156333-142952,4vxdQSfMN8Rl0Xi8SNLFH4i4m8H3,2020,1478614690242,156333,142952,18,1.333333333,2,1,0
18-156333-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189394,156333,142959,18,2,0,1,0
18-156333-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189395,156333,142960,18,1,1,0,0
18-156333-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189397,156333,142961,18,2,0,1,0
18-156333-142970,623wFDUodlMlp2CHTid7VxrmsJ73,2020,1478810460113,156333,142970,18,2,0,1,0
18-156333-142976,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723560140,156333,142976,18,1,1,0,0
18-156333-142986,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612714010,156333,142986,18,2,0,1,0
18-156333-142990,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277053,156333,142990,18,2,0,1,0
18-156333-142994,BQs8sORnETXn3EnTWEupfsIMNM02,2020,1478612405795,156333,142994,18,1,3,0,0
18-156334-142948,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478775771715,156334,142948,18,2,0,1,0
18-156334-142951,4vxdQSfMN8Rl0Xi8SNLFH4i4m8H3,2020,1478614690244,156334,142951,18,1,1,0,0
18-156334-142952,4vxdQSfMN8Rl0Xi8SNLFH4i4m8H3,2020,1478614690243,156334,142952,18,1,1,0,0
18-156334-142953,nkUXKiZqODQ2dMQEUBR3TQc3YtR2,2020,1478643446811,156334,142953,18,1,3,0,0
18-156334-142954,nkUXKiZqODQ2dMQEUBR3TQc3YtR2,2020,1478643446810,156334,142954,18,1,3,0,0
18-156334-142955,nkUXKiZqODQ2dMQEUBR3TQc3YtR2,2020,1478643446815,156334,142955,18,1,3,0,0
18-156334-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189398,156334,142960,18,2,0,1,0
18-156334-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189399,156334,142961,18,1,1,0,0
18-156334-142980,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029157,156334,142980,18,1,1,0,0
18-156334-142981,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029157,156334,142981,18,2,0,1,0
18-156334-142989,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277071,156334,142989,18,2,0,1,0
18-156334-142990,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277070,156334,142990,18,2,0,1,0
18-156335-142948,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478775771714,156335,142948,18,2,0,1,0
18-156335-142950,4vxdQSfMN8Rl0Xi8SNLFH4i4m8H3,2020,1478614690279,156335,142950,18,2,0,1,0
18-156335-142951,4vxdQSfMN8Rl0Xi8SNLFH4i4m8H3,2020,1478614690245,156335,142951,18,1,2,0,0
18-156335-142953,nkUXKiZqODQ2dMQEUBR3TQc3YtR2,2020,1478643446812,156335,142953,18,1,3,0,0
18-156335-142954,nkUXKiZqODQ2dMQEUBR3TQc3YtR2,2020,1478643446813,156335,142954,18,1,3,0,0
18-156335-142955,nkUXKiZqODQ2dMQEUBR3TQc3YtR2,2020,1478643446814,156335,142955,18,1,3,0,0
18-156335-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189400,156335,142960,18,2,0,1,0
18-156335-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189400,156335,142961,18,1,1,0,0
18-156335-142969,ayghWbUQ8bXTX0kqVIP76yCNTRi2,2020,1478613616627,156335,142969,18,1,1,0,0
18-156335-142976,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723560159,156335,142976,18,2,0,1,0
18-156335-142981,ieyU1gWHKfMerf1NyCdYGbh3bQ83,2020,1478613029158,156335,142981,18,2,0,1,0
18-156335-142989,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478724277072,156335,142989,18,1,1,0,0
18-156335-142990,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041066,156335,142990,18,1,1,0,0
18-156335-142996,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721671742,156335,142996,18,1,1,0,0
18-156336-142948,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478775771723,156336,142948,18,2,0,1,0
18-156336-142950,4vxdQSfMN8Rl0Xi8SNLFH4i4m8H3,2020,1478614690246,156336,142950,18,1,1,0,0
18-156336-142951,4vxdQSfMN8Rl0Xi8SNLFH4i4m8H3,2020,1478614690278,156336,142951,18,1.75,1,3,0
18-156336-142953,TVMinVVy3WP9VkFizoKXqXB0leo1,2020,1478812367251,156336,142953,18,1,1,0,0
18-156336-142954,TVMinVVy3WP9VkFizoKXqXB0leo1,2020,1478812367252,156336,142954,18,1,1,0,0
18-156336-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189401,156336,142959,18,2,0,1,0
18-156336-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189403,156336,142960,18,2,0,1,0
18-156336-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189404,156336,142961,18,2,0,1,0
18-156336-142986,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202670,156336,142986,18,2,0,2,0
18-156336-142987,joeAyWotwUgmlcYHpkE9uRounXr2,2020,1478612714012,156336,142987,18,1,1,0,0
18-156336-142988,AvDTFTKgpgS2b9JiEC3mhMFv2HQ2,2020,1478774202671,156336,142988,18,1.5,1,1,0
18-156336-142989,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478722041065,156336,142989,18,1.5,1,1,0
18-156336-142996,opLDXmJHIdgUrAPEzzezc8KyKSf1,2020,1478721835536,156336,142996,18,1,1,0,0
18-156337-142944,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478775636629,156337,142944,18,1.5,1,1,0
18-156337-142945,XkyYoedYdQdwskfKittoLtCicxd2,2020,1478618968915,156337,142945,18,1,1,0,0
18-156337-142949,r67Xv3iHwJPzWhX1jxIkSGtAC2K3,2020,1480947239157,156337,142949,18,2,0,1,0
18-156337-142959,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189402,156337,142959,18,2,0,1,0
18-156337-142960,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189403,156337,142960,18,1,1,0,0
18-156337-142961,GVUL4ljBGEaDnmwJE9LdOT5Kc0i1,2020,1478813189405,156337,142961,18,1,1,0,0
18-156337-142974,HufuK8X5TFY0YxnssIDGG5AWqng2,2020,1478723560161,156337,142974,18,2,0,1,0
18-156337-142983,bzHySuZsIjZKmmBhcpbVfgNp63u2,2020,1478809424301,156337,142983,18,2,0,1,0
18-156337-142993,Q3OYqDqnbeSbnu8J9T0hM2zvraH2,2020,1478773977298,156337,142993,18,1,1,0,0
18-156337-142996,2Fs7fX32a9XFlKAaPlVhhFnNB383,2020,1478721671743,156337,142996,18,1,1,0,0
